readable_name,name,country_specific_code,country_2_letter
Menzel Bouzaienne,منزل بوزيان,4357,TN
Menzel Bouzelfa,منزل بوزلفة,1562,TN
Menzel Chaker,منزل شاكر,3461,TN
Menzel Djemil,منزل جميل,1762,TN
Menzel El Habib,منزل الحبيب,5156,TN
Menzel Temime,منزل تميم,1555,TN
Menzelinskiy municipal'nyy rayon,Мензелинский муниципальный район,92240,RU
Meoqui Municipality,Meoqui,08045,MX
Meppel,Meppel,0119,NL
Mera,Mera,176686,RO
Mera Canton,Mera,1602,EC
Merad,Meurad,DZ045022,DZ
Merag Gewog,Merak,2507,BT
Merahna,Merahna,DZ040011,DZ
Meram,Meram,421827,TR
Merca District,Marka,1504,SO
Mercaderes,Mercaderes,19450,CO
Merced County,Merced,06047,US
Mercedes,Mercedes,4115853,BR
Mercedes,Mercedes,1409,HN
Mercedes La Ceiba,Mercedes la Ceiba,0804,SV
Mercedes Partido,Mercedes,06532,AR
Mercedes Umaña,Mercedes Umaña,1111,SV
Mercedes de Oriente,Mercedes de Oriente,1209,HN
Mercer County,Mercer,17131,US
Mercer County,Mercer,21167,US
Mercer County,Mercer,29129,US
Mercer County,Mercer,34021,US
Mercer County,Mercer,38057,US
Mercer County,Mercer,39107,US
Mercer County,Mercer,42085,US
Mercer County,Mercer,54055,US
Merces,Mercês,3141603,BR
Merdja Sidi Abed,Merdjet Sidi Abed,DZ035022,DZ
Merei,Merei,047453,RO
Merelava,Merelava,107,VU
Mereni,Mereni,062137,RO
Mereni,Mereni,153295,RO
Merenii Noi,Merenii Noi,1025000,MD
Mereče,Mereče,038027,SI
Mereşeni,Mereșeni,5332000,MD
Mereşeuca,Mereșeuca,6221000,MD
Merești,Merești,085056,RO
Merghindeal,Merghindeal,144964,RO
Merida Municipality,Mérida,31050,MX
Meridiano,Meridiano,3529609,BR
Meridja,Meridja,DZ007015,DZ
Merine,Merine,DZ038023,DZ
Meriwether County,Meriwether,13199,US
Merizo,Merizo,6601050150,GU
Meriç,Meriç,221523,TR
Merișani,Merișani,017101,RO
Merke audany,Мерке ауданы,3154,KZ
Merkezefendi,Merkezefendi,202079,TR
Merkhah Al Ulya,مرخه العليا,2108,YE
Merkhah As Sufla,مرخه السفلى,2109,YE
Merlo,Merlo,06539,AR
Merouana,Merouana,DZ006035,DZ
Merošina,Мерошина,70823,RS
Merredin,Merredin,55460,AU
Merrick County,Merrick,31121,US
Merrimack County,Merrimack,33013,US
Mers El Hadjadj,Marsat El Hadjadj,DZ032019,DZ
Mersa Matrouh,قسم مرسى مطروح,3301,EG
Mersch,Mersch,0409,LU
Merseyside,Merseyside,E11000002,GB
Mershing,Mershing,1523,SD
Mertensdorf,Sânmartin,026582,RO
Mertert,Mertert,1107,LU
Merti,Merti,8,KE
Mertola Municipality,Mértola,0209,PT
Mertzig,Mertzig,0607,LU
Meru District,Meru,0204,TZ
Meruoca,Meruoca,2308203,BR
Merwoe,Merwoe,0104,SD
Merzifon,Merzifon,051524,TR
Merzig-Wadern,LK Merzig-Wadern,10042,DE
Meråker,Meråker,5034,NO
Merče,Merče,111031,SI
Mesa Chorio,Μέσα Χωριό,6024,CY
Mesa County,Mesa,08077,US
Mesa Geitonia,Μέσα Γειτονιά,5011,CY
Mesana,Μέσανα,6214,CY
Mesao Frio,Mesão Frio,1704,PT
Meschen,Moșna,145104,RO
Mesetas,Mesetas,50330,CO
Meseșenii de Jos,Meseșenii de Jos,142079,RO
Meshhovskiy,Мещовский,29227,RU
Meshkinshahr,مشگين شهر,0308,IR
Meskaleros,Santiago Matatlán,20475,MX
Meskiana,Meskiana,DZ034021,DZ
Mesogi,Μεσόγη,6025,CY
Mesones Hidalgo,Mesones Hidalgo,20037,MX
Mesopolis,Mesópolis,3529658,BR
Mesquita,Mesquita,3141702,BR
Mesquita,Mesquita,3302858,BR
Mesra,Mesra,DZ029015,DZ
Messaad,Messaad,DZ016026,DZ
Messelmoun,Messelmoun,DZ045021,DZ
Messias,Messias,2705200,BR
Messias Targino,Messias Targino,2407609,BR
Messina province,Messina,083,IT
Mestia,მესტიი,0905,GE
Mestinje,Mestinje,124039,SI
Mestni Vrh,Mestni Vrh,096011,SI
Mesudiye,Mesudiye,521525,TR
Mesuril,Mossuril,03014,MZ
Met Salseel,مركز ميت سلسيل,1217,EG
Metakha,Maedtabkha,1210,BT
Metan Department,Metán,66112,AR
Metapa,Metapa,07055,MX
Metarfa,Metarfa,DZ001012,DZ
Metarica District,Metarica,01012,MZ
Metava,Metava,070022,SI
Metcalfe County,Metcalfe,21169,US
Metekel Zone,Metekel,0601,ET
Metepec Municipality,Metepec,13035,MX
Metepec Municipality,Metepec,15054,MX
Meteschdorf,Meteș,005577,RO
Metinaro administrative post,Metinaro,0603,TL
Metković,Metković,02640,HR
Metlaoui,المتلوي,6157,TN
Metlatonoc,Metlatónoc,12043,MX
Metlika,Metlika,073037,SI
Metlili,Metlili,DZ020011,DZ
Metnaj,Metnaj,039061,SI
Metni Vrh,Metni Vrh,110051,SI
Metro,Kota Metro,1872,ID
Metropolitan City of Bari,Bari,072,IT
Metropolitan City of Bologna,Bologna,037,IT
Metropolitan City of Cagliari,Cagliari,092,IT
Metropolitan City of Catania,Catania,087,IT
Metropolitan City of Florence,Firenze,048,IT
Metropolitan City of Milan,Milano,015,IT
Metropolitan City of Naples,Napoli,063,IT
Metropolitan City of Palermo,Palermo,082,IT
Metropolitan City of Reggio Calabria,Reggio Calabria,080,IT
Metropolitan City of Rome,Roma,058,IT
Metropolitan City of Turin,Torino,001,IT
Metropolitan City of Venice,Venezia,027,IT
Metropolitan District of Waterford City,Waterford City,6715001,IE
Metsho,Maedtsho,1607,BT
Metsi-Maholo,Metsi-Maholo,E01,LS
Mettmann,LK Mettmann,05158,DE
Metulje,Metulje,150017,SI
Metztitlán Municipality,Metztitlán,13037,MX
Meung,ມ. ເມິງ,0503,LA
Meurthe-et-Moselle,Meurthe-et-Moselle,FR-54,FR
Meuse,Meuse,FR-55,FR
Mevce,Mevce,039062,SI
Mevkuž,Mevkuž,207003,SI
Mewang Gewog,Mewang,2406,BT
Mewat,Nuh,604,IN
Mexicali,Mexicali,02002,MX
Mexicaltzingo Municipality,Mexicaltzingo,15055,MX
Mexquitic de Carmona,Mexquitic de Carmona,24021,MX
Mexticacan,Mexticacán,14060,MX
Meybod,ميبد,3110,IR
Meyuns,Meyuns,608,PW
Mezam,Mezam,0705,CM
Mezaourou,Mezaourou,DZ038024,DZ
Mezcalapa,Mezcalapa,07124,MX
Mezdour,Mezdour,DZ012035,DZ
Mezdra,Мездра,VRC27,BG
Mezenskiy municipal'nyy rayon,Мезенский муниципальный район,11242,RU
Mezerana,Mezrenna,DZ027034,DZ
Mezgovci,Mezgovci,205007,SI
Mezgovci ob Pesnici,Mezgovci ob Pesnici,024005,SI
Mezhdurechenskiy gorodskoy okrug,Междуреченский городской округ,32217,RU
Mezhdurechenskiy municipal'nyy rayon,Междуреченский муниципальный район,19232,RU
Mezhenger Zone,Majang,0803,ET
Mezhevskoy municipal'nyy rayon,Межевской муниципальный район,34222,RU
Mezitli,Mezitli,332065,TR
Mezloug,Mezloug,DZ037045,DZ
Mezquital Municipality,Mezquital,10014,MX
Mezquital del Oro,Mezquital del Oro,32028,MX
Mezquitic,Mezquitic,14061,MX
Mezzouna,المزونة,4360,TN
Mezőceked,Valea Largă,119974,RO
Mezőcsát,Mezőcsát,059,HU
Mezőkovácsháza District,Mezőkovácsháza,049,HU
Mezőkövesd District,Mezőkövesd,060,HU
Mezőpetri,Petrești,138501,RO
Mezőszengyel,Sânger,119386,RO
Mezősályi,Șăulia,119750,RO
Mezőterem,Tiream,139107,RO
Mezőtóhát,Tăureni,119858,RO
Mezőtúr District,Mezőtúr,166,HU
Mezőzáh,Zau de Câmpie,120370,RO
Meņģele Parish,Meņģeles pagasts,0040490,LV
Meşeni,Meșeni,6722000,MD
Mežica,Mežica,074003,SI
Mežotne Parish,Mežotnes pagasts,0025490,LV
Mežvidi Parish,Mežvidu pagasts,0037500,LV
Mežāre Parish,Mežāres pagasts,0031520,LV
Mfantsiman Municipal District,Mfantsiman,0204,GH
Mfouati,Mfouati,0106,CG
Mfoundi,Mfoundi,0208,CM
Mgarr,Mġarr,01538,MT
Mglinskiy municipal'nyy rayon,Мглинский муниципальный район,15236,RU
Mhlambanyatsi,Mhlambanyatsi,311,SZ
Mhlangatane,Mhlangatane,107,SZ
Mhlume,Mhlume,206,SZ
Mhondoro-Ngezi,Mhondoro-Ngezi,610,ZW
Mi'irabawi Zone,Western,0105,ET
Mia Milia,Μια Μηλιά,1131,CY
Miabi,Miabi,8021,CD
Miacatlan,Miacatlán,17015,MX
Miahuatlan Municipality,Miahuatlán,30106,MX
Miahuatlan de Porfirio Diaz,Miahuatlán de Porfirio Díaz,20059,MX
Miami County,Miami,18103,US
Miami County,Miami,20121,US
Miami County,Miami,39109,US
Miandoab,مياندوآب,0216,IR
Miandorood,مياندورود,0225,IR
Miandrivazo,Miandrivazo,6404,MG
Mianyang Shi,绵阳市,5107,CN
Miaoli County,苗栗縣,10005,TW
Miarinarivo,Miarinarivo,1302,MG
Miasskiy gorodskoy okrug,Миасский городской округ,75442,RU
Mibu-machi,壬生町,093611,JP
Mica,Mica,055160,RO
Micești,Micești,017209,RO
Miceștii de Câmpie,Miceștii de Câmpie,033845,RO
Micfalău,Micfalău,065139,RO
Michael,Michael,04031,IM
Michalovce District,Michalovce,807,SK
Michel Probst,Zlatar Bistrica,05274,HR
Michelena,Michelena,2018,VE
Michelsdorf,Mihalț,005700,RO
Miches,Miches,0802,DO
Micheweni District,Micheweni,1501,TZ
Michika,Michika,0213,NG
Michuhol-gu,미추홀구,28177,KR
Michurinskiy municipal'nyy rayon,Мичуринский муниципальный район,68212,RU
Miciurin,Miciurin,3621000,MD
Micleuşeni,Micleușeni,8020000,MD
"Micleşti, Criuleni",Miclești,3127000,MD
Miclești,Miclești,164892,RO
Micula,Micula,138164,RO
Micăsasa,Micăsasa,144991,RO
Micăuți,Micăuți,8019000,MD
Mid Murray,Mid Murray,44210,AU
Mid Ulster,Mid Ulster,N09000009,GB
Mid and East Antrim,Mid and East Antrim,N09000008,GB
Mid-Coast,Mid-Coast,15240,AU
Mid-Western Region,Mid-Western,15270,AU
Middelfart Municipality,Middelfart,410,DK
Midden-Delfland,Midden-Delfland,1842,NL
Midden-Drenthe,Midden-Drenthe,1731,NL
Midden-Groningen,Midden-Groningen,1952,NL
Middle Bush Tanna,Middle Bush Tanna,606,VU
Middle Caicos,Middle Caicos,03,TC
Middle Fly District,Middle Fly,0101,PG
Middle Ramu District,Middle Ramu,1303,PG
Middlesex County,Middlesex,09007,US
Middlesex County,Middlesex,25017,US
Middlesex County,Middlesex,34023,US
Middlesex County,Middlesex,51119,US
Midelt,إقليم: ميدلت,609,MA
Midi,ميدي,1703,YE
Midland County,Midland,26111,US
Midland County,Midland,48329,US
Midlothian,Midlothian,S12000019,GB
Midongy Sud,Midongy-Atsimo,3203,MG
Midori-shi,みどり市,102121,JP
Midt-Telemark,Midt-Telemark,4020,NO
Midtre Gauldal,Midtre Gauldal,5027,NO
Midyat,Midyat,471526,TR
Miechow County,powiat miechowski,1208,PL
Mielec County,powiat mielecki,1811,PL
Mier Municipality,Mier,28024,MX
Mier y Noriega,Mier y Noriega,19036,MX
Miercurea Nirajului,Miercurea Nirajului,118281,RO
Miercurea Sibiului,Miercurea Sibiului,144928,RO
Mifflin County,Mifflin,42087,US
Mifi,Mifi,0806,CM
Mifune-machi,御船町,434418,JP
Miga,Miga,1822,NG
Migojnice,Migojnice,190016,SI
Migolica,Migolica,212008,SI
Migolska Gora,Migolska Gora,212009,SI
Miguel Aleman,Miguel Alemán,28025,MX
Miguel Alves,Miguel Alves,2206209,BR
Miguel Auza,Miguel Auza,32029,MX
Miguel Calmon,Miguel Calmon,2921203,BR
Miguel Hidalgo,Miguel Hidalgo,09016,MX
Miguel Leão,Miguel Leão,2206308,BR
Miguel Pereira,Miguel Pereira,3302908,BR
Miguelopolis,Miguelópolis,3529708,BR
Mih Ouansa,Mih Ouensa,DZ018015,DZ
Mihai Bravu,Mihai Bravu,104118,RO
Mihai Bravu,Mihai Bravu,160831,RO
Mihai Eminescu,Mihai Eminescu,038063,RO
Mihai Viteazu,Mihai Viteazu,055277,RO
Mihai Viteazu,Mihai Viteazu,062253,RO
"Mihail Kogalniceanu, Ialomița",Mihail Kogălniceanu,093995,RO
Mihail Kogălniceanu,Mihail Kogălniceanu,062191,RO
Mihail Kogălniceanu,Mihail Kogălniceanu,160877,RO
Mihailesti,Mihăilești,104136,RO
Mihailovca,Mihailovca,2923000,MD
Mihailovca,Mihailovca,9850000,MD
Mihalgazi,Mihalgazi,261973,TR
Mihalovci,Mihalovci,087037,SI
Mihalovec,Mihalovec,009061,SI
Mihalıçcık,Mihalıççık,261527,TR
Mihama-cho,美浜町,184420,JP
Mihama-cho,美浜町,234460,JP
Mihama-cho,御浜町,245615,JP
Mihama-cho,美浜町,303810,JP
Mihara-mura,三原村,394271,JP
Mihara-shi,三原市,342041,JP
Miharu-machi,三春町,075213,JP
Mihaylovskiy municipal'nyy rayon,Михайловский муниципальный район,01227,RU
Mihaylovskiy municipal'nyy rayon,Михайловский муниципальный район,05220,RU
Mihaylovskiy municipal'nyy rayon,Михайловский муниципальный район,10235,RU
Mihaylovskiy municipal'nyy rayon,Михайловский муниципальный район,61217,RU
Mihelca,Mihelca,194027,SI
Mihele,Mihele,035018,SI
Mihelja Vas,Mihelja vas,017063,SI
Miho-mura,美浦村,084425,JP
Mihoub,Mihoub,DZ027036,DZ
Mihovce,Mihovce,045007,SI
Mihovci pri Vel. Nedelji,Mihovci pri Vel. Nedelji,087038,SI
Mihovec,Mihovec,085129,SI
Mihovica,Mihovica,119032,SI
Mihovljan,Mihovljan,02658,HR
Mihovo,Mihovo,119033,SI
Mihuleni,Mihuleni,8320000,MD
Mihăești,Mihăești,017254,RO
Mihăești,Mihăești,127536,RO
Mihăileni,Mihăileni,1429000,MD
Mihăileni,Mihăileni,7121000,MD
Mihăileni,Mihăileni,038161,RO
Mihăileni,Mihăileni,085074,RO
Mihăileni,Mihăileni,145042,RO
Mihăilești,Mihăilești,047578,RO
"Mihălăşeni, Ocniţa",Mihălășeni,6222000,MD
Mihălășeni,Mihălășeni,038241,RO
Mikang,Mikang,3212,NG
Mikasa-shi,三笠市,012220,JP
Mikawa-machi,三川町,064262,JP
Miki-cho,三木町,373419,JP
Miki-shi,三木市,282154,JP
Mikkeli sub-region,Mikkeli,101,FI
Miklarji,Miklarji,017064,SI
Miklavž na Dravskem Polju,Miklavž na Dravskem polju,169003,SI
Miklavž pri Ormožu,Miklavž pri Ormožu,087039,SI
Miklavž pri Taboru,Miklavž pri Taboru,184004,SI
Mikleuš,Mikleuš,02666,HR
Mikote,Mikote,054100,SI
Mikołów County,powiat mikołowski,2408,PL
Mikurajima-mura,御蔵島村,133825,JP
Mil'kovskiy municipal'nyy rayon,Мильковский муниципальный район,30210,RU
Mila,Mila,DZ028016,DZ
Milagres,Milagres,2308302,BR
Milagres,Milagres,2921302,BR
Milagres do Maranhão,Milagres do Maranhão,2106672,BR
Milagro,Milagro,0910,EC
Milam County,Milam,48331,US
Milan,Milán,18460,CO
Milange,Milange,04010,MZ
Milas,Milas,481528,TR
Milava,Milava,013036,SI
Milaș,Milaș,033881,RO
Milcoiu,Milcoiu,171469,RO
Milcov,Milcov,127563,RO
Milcovul,Milcovul,176748,RO
Mildura Rural City,Mildura,24780,AU
Mileanca,Mileanca,038321,RO
Milenge District,Milenge,0404,ZM
Mileşti,Milești,6024000,MD
Mileștii Mici,Mileștii Mici,5520000,MD
Milhan,ملحان,2705,YE
Milhã,Milhã,2308351,BR
Milia Ammochostou,Μηλιά Αμμοχώστου,3219,CY
Milia Pafou,Μηλιά Πάφου,6304,CY
Miliana,Miliana,DZ002028,DZ
Milicz County,powiat milicki,0213,PL
Miliou,Μηλιού,6333,CY
Milisauti,Milișăuți,146931,RO
Miliči,Miliči,017065,SI
Milje,Milje,117004,SI
Millard County,Millard,49027,US
Mille Lacs County,Mille Lacs,27095,US
Miller County,Miller,05091,US
Miller County,Miller,13201,US
Miller County,Miller,29131,US
Millerovskiy municipal'nyy rayon,Миллеровский муниципальный район,60232,RU
Mills County,Mills,19129,US
Mills County,Mills,48333,US
Milna,Milna,02674,HR
Miloslavskiy municipal'nyy rayon,Милославский муниципальный район,61215,RU
Miloșești,Miloșești,094045,RO
Milpa Alta,Milpa Alta,09009,MX
Miltenberg,LK Miltenberg,09676,DE
Milton Brandão,Milton Brandão,2206357,BR
Milunga,Milunga,17006,AO
Milwaukee County,Milwaukee,55079,US
Milyutinskiy municipal'nyy rayon,Милютинский муниципальный район,60233,RU
Mima-shi,美馬市,362077,JP
Mimasaka-shi,美作市,332151,JP
Mimata-cho,三股町,453412,JP
Mimoso de Goias,Mimoso de Goiás,5213053,BR
Mimoso do Sul,Mimoso do Sul,3203403,BR
Min Buri,มีนบุรี,1010,TH
Mina,Mina,19037,MX
Mina Abdulla,ميناء عبدالله,320,KW
Mina Abdulla Industrial,ميناء عبدالله الصناعية,321,KW
Mina Doha,ميناء الدوحه,426,KW
Minaa Salman Industrial Area,منطقة ميناء سلمان الصناعية,121,BH
Minab,ميناب,2913,IR
Minabe-cho,みなべ町,303917,JP
Minador do Negrão,Minador do Negrão,2705309,BR
Minakami-machi,みなかみ町,104493,JP
Minamata-shi,水俣市,432059,JP
Minami-cho,美波町,363871,JP
Minamiaidu-machi,南会津町,073687,JP
Minamiaiki-mura,南相木村,203068,JP
Minamiarupusu-shi,南アルプス市,192082,JP
Minamiashigara-shi,南足柄市,142174,JP
Minamiaso-mura,南阿蘇村,434337,JP
Minamiawaji-shi,南あわじ市,282243,JP
Minamibousou-shi,南房総市,122343,JP
Minamichita-cho,南知多町,234451,JP
Minamidaitou-son,南大東村,473570,JP
Minamiechizen-cho,南越前町,184047,JP
Minamifurano-cho,南富良野町,014621,JP
Minamiise-cho,南伊勢町,244724,JP
Minamiizu-cho,南伊豆町,223042,JP
Minamikyuushuu-shi,南九州市,462233,JP
Minamimaki-mura,南牧村,203050,JP
Minamiminowa-mura,南箕輪村,203858,JP
Minamioguni-machi,南小国町,434230,JP
Minamioosumi-cho,南大隅町,464911,JP
Minamisanriku-cho,南三陸町,046060,JP
Minamisatsuma-shi,南さつま市,462209,JP
Minamishimabara-shi,南島原市,422142,JP
Minamisouma-shi,南相馬市,072125,JP
Minamitane-cho,南種子町,465020,JP
Minamiuonuma-shi,南魚沼市,152269,JP
Minamiyamashiro-mura,南山城村,263672,JP
Minano-machi,皆野町,113620,JP
Minar Zarza,Minar Zarza,DZ028017,DZ
Minas,Minas,3004,CU
Minas Department,Minas,14070,AR
Minas Novas,Minas Novas,3141801,BR
Minas de Matahambre,Minas de Matahambre,2103,CU
Minas de Oro,Minas de Oro,0311,HN
Minas do Leão,Minas do Leão,4312252,BR
Minatitlan,Minatitlán,06008,MX
Minatitlán Municipality,Minatitlán,30108,MX
Minato-ku,港区,131032,JP
Minaçu,Minaçu,5213087,BR
Minbu District,Minbu,09002,MM
Mincenii de Jos,Mincenii de Jos,6723000,MD
Mindat District,Mindat,04002,MM
Minden-Lübbecke,LK Minden-Lübbecke,05770,DE
Mindic,Mîndîc,3622000,MD
Mindoro Occidental,Occidental Mindoro,1705100000,PH
Mindouli,Mindouli,1111,CG
Minduri,Minduri,3141900,BR
Mine-shi,美祢市,352136,JP
Mineiros,Mineiros,5213103,BR
Mineiros do Tiete,Mineiros do Tietê,3529807,BR
Miner County,Miner,46097,US
Mineral County,Mineral,08079,US
Mineral County,Mineral,30061,US
Mineral County,Mineral,32021,US
Mineral County,Mineral,54057,US
Mineral de la Reforma,Mineral de la Reforma,13051,MX
Mineral del Chico,Mineral del Chico,13038,MX
Mineralni bani,Минерални бани,HKV19,BG
Mineralovodskiy gorodskoy okrug,Минераловодский городской округ,07239,RU
Minga,SK München,09162,DE
Minga Guazu,Minga Guazú,1013,PY
Minga Pora District,Minga Porá,1016,PY
Mingajik,منگجک,2804,AF
Mingala,Mingala,0303,CF
Mingbuloq t.,Мингбулоқ т.,1714204,UZ
Mingir,Mingir,5333000,MD
Mingo County,Mingo,54059,US
Minidoka County,Minidoka,16067,US
Minieh-Danniyeh,المنية-الضنية,37,LB
Ministro Andreazza,Ministro Andreazza,1101203,BR
Minjibir,Minjibir,2030,NG
Minnehaha County,Minnehaha,46099,US
Mino-shi,美濃市,212075,JP
Minobu-cho,身延町,193658,JP
Minokamo-shi,美濃加茂市,212113,JP
Minoo-shi,箕面市,272205,JP
Minowa-machi,箕輪町,203831,JP
Minskiy,Минский,6236,BY
Minudasht,مينودشت,2414,IR
Minusinskiy municipal'nyy rayon,Минусинский муниципальный район,04233,RU
Minya,مركز المنيا,2402,EG
Minya City,قسم المنيا,2401,EG
Mioarele,Mioarele,017334,RO
Mion District,Mion,0824,GH
Mionica,Мионица,70831,RS
Miorskiy,Миорский,2233,BY
Mioveni,Mioveni,013301,RO
Miquihuana,Miquihuana,28026,MX
Mir Bacha Kot,میر بچه کوت,0108,AF
Mira,Mira,0608,PT
Mira Canton,Mira,0404,EC
Mira Estrela,Mira Estrela,3530003,BR
Mirab Gojjam Zone,West Gojam,0307,ET
Mirab Hararghe,West Hararge,0409,ET
Mirab Shewa,West Shewa,0405,ET
Mirab Walaga,West Wellega,0401,ET
Mirabela,Mirabela,3142007,BR
Miracatu,Miracatu,3529906,BR
Miracema,Miracema,3303005,BR
Miracema do Tocantins,Miracema do Tocantins,1713205,BR
Mirador,Mirador,2106706,BR
Mirador,Mirador,4115903,BR
Miradouro,Miradouro,3142106,BR
Miraflores,Miraflores,15455,CO
Miraflores,Miraflores,95200,CO
Miragoane Arrondissement,Miragoâne,HTA21001,HT
Miraguai,Miraguaí,4312302,BR
Miraima,Miraíma,2308377,BR
Miramor,میرامور,2406,AF
Miranda,Miranda,5005608,BR
Miranda,Miranda,19455,CO
Miranda,Miranda,0808,VE
Miranda,Miranda,1114,VE
Miranda,Miranda,1413,VE
Miranda,Miranda,2110,VE
Miranda do Corvo,Miranda do Corvo,0609,PT
Miranda do Douro,Miranda do Douro,0406,PT
Miranda do Norte,Miranda do Norte,2106755,BR
Mirandela,Mirandela,0407,PT
Mirandiba,Mirandiba,2609303,BR
Mirandopolis,Mirandópolis,3530102,BR
Mirangaba,Mirangaba,2921401,BR
Miranorte,Miranorte,1713304,BR
Mirante,Mirante,2921450,BR
Mirante da Serra,Mirante da Serra,1101302,BR
Mirante do Paranapanema,Mirante do Paranapanema,3530201,BR
Miraselva,Miraselva,4116000,BR
Mirassol,Mirassol,3530300,BR
Mirassol d'Oeste,Mirassol d'Oeste,5105622,BR
Mirassolandia,Mirassolândia,3530409,BR
Miravania,Miravânia,3142254,BR
Mirbat,مرباط,0804,OM
Mircea Vodă,Mircea Vodă,043625,RO
Mircea Vodă,Mircea Vodă,062280,RO
Mircești,Mircești,097811,RO
Mirebalais Arrondissement,Mirebalais,HTA20602,HT
Miren,Miren,075007,SI
Mireşti,Mirești,5334000,MD
Mireșu Mare,Mireșu Mare,108268,RO
Miri,Miri,1306,MY
Mirim Doce,Mirim Doce,4210852,BR
Mirinzal,Mirinzal,2106805,BR
Mirishkor t.,Миришкор т.,1710233,UZ
